,CLAVE_MUNICIPIO,MUNICIPIO,CLAVE_ENTIDAD,ENTIDAD,M_LAT,M_LON
879,79,"SALVADOR ESCALANTE, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.3909617,-101.66376446911823
880,80,"SENGUIO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.746455599999997,-100.34736001879881
881,81,"SUSUPUATO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.175823100000002,-100.41143758463403
882,82,"TACÁMBARO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.249971549999998,-101.45198346920432
883,83,"TANCÍTARO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.3544253,-102.3704938424678
884,84,"TANGAMANDAPIO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.8901487,-102.46566195767946
885,85,"TANGANCÍCUARO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.873456500000003,-102.29418917215239
886,86,"TANHUATO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,20.272137450000002,-102.34391977802326
887,87,"TARETAN, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.334602,-101.9175061
888,88,"TARÍMBARO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.81627885,-101.16373112841322
889,89,"TEPALCATEPEC, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.1920558,-102.8453959
890,90,"TINGAMBATO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.5011731,-101.8536311
891,91,"TINGÜINDÍN, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.8061444,-102.53548593812997
892,92,"TIQUICHEO DE NICOLÁS ROMERO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.0710774,-100.81713760392407
893,93,"TLALPUJAHUA, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.783784750000002,-100.21511130781954
894,94,"TLAZAZALCA, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,20.01497895,-102.0483982586798
895,95,"TOCUMBO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.677556799999998,-102.55708998773045
896,96,"TUMBISCATÍO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,18.583722950000002,-102.49465968731026
897,97,"TURICATO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,18.9428598,-101.40251782389029
898,98,"TUXPAN, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.577495650000003,-100.48763861495158
899,99,"TUZANTLA, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.224086749999998,-100.60495826069997
900,100,"TZINTZUNTZAN, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.6285752,-101.5771431
901,101,"TZITZIO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.426425700000003,-100.91173081773198
902,102,"URUAPAN, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.4060961,-102.03430719292024
903,103,"VENUSTIANO CARRANZA, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,20.145855,-102.68350731702213
904,104,"VILLAMAR, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,20.0196271,-102.5961091
905,105,"VISTA HERMOSA, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,17.993644,-102.2259298
906,106,"YURÉCUARO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,20.3352383,-102.2819992
907,107,"ZACAPU, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.8184055,-101.792508
908,108,"ZAMORA, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.9828948,-102.28363
909,109,"ZINÁPARO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,20.1729994,-101.9983909
910,110,"ZINAPÉCUARO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.856318100000003,-100.77090971298779
911,111,"ZIRACUARETIRO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.4392739,-101.92925919517566
912,112,"ZITÁCUARO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,19.4363828,-100.31786640456306
913,113,"JOSÉ SIXTO VERDUZCO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,20.241713400000002,-101.59015259219596
914,999,"NO ESPECIFICADO, MICHOACÁN DE OCAMPO",16,MICHOACÁN DE OCAMPO,,
915,1,"AMACUZAC, MORELOS",17,MORELOS,18.5880683,-99.3767724211155
916,2,"ATLATLAHUCAN, MORELOS",17,MORELOS,18.9356581,-98.8992693
917,3,"AXOCHIAPAN, MORELOS",17,MORELOS,18.5023446,-98.7540536
918,4,"AYALA, MORELOS",17,MORELOS,18.6968614,-98.97998875285435
919,5,"COATLÁN DEL RÍO, MORELOS",17,MORELOS,18.73427325,-99.45219238554975
920,6,"CUAUTLA, MORELOS",17,MORELOS,18.8290118,-98.9432244
921,7,"CUERNAVACA, MORELOS",17,MORELOS,18.9218274,-99.2342282
922,8,"EMILIANO ZAPATA, MORELOS",17,MORELOS,18.80939095,-99.18603461532136
923,9,"HUITZILAC, MORELOS",17,MORELOS,19.0281361,-99.2669765
924,10,"JANTETELCO, MORELOS",17,MORELOS,18.7167516,-98.7766172
925,11,"JIUTEPEC, MORELOS",17,MORELOS,18.88638935,-99.17012240115315
926,12,"JOJUTLA, MORELOS",17,MORELOS,18.600025100000003,-99.22997156620391
927,13,"JONACATEPEC DE LEANDRO VALLE, MORELOS",17,MORELOS,,
928,14,"MAZATEPEC, MORELOS",17,MORELOS,18.7262694,-99.3625202
929,15,"MIACATLÁN, MORELOS",17,MORELOS,18.83407785,-99.38983763159501
930,16,"OCUITUCO, MORELOS",17,MORELOS,18.8778754,-98.7746317
931,17,"PUENTE DE IXTLA, MORELOS",17,MORELOS,18.5783377,-99.31048549615863
932,18,"TEMIXCO, MORELOS",17,MORELOS,18.8449428,-99.2236369
933,19,"TEPALCINGO, MORELOS",17,MORELOS,18.595138,-98.8450462
934,20,"TEPOZTLÁN, MORELOS",17,MORELOS,18.991495899999997,-99.10254532724873
935,21,"TETECALA, MORELOS",17,MORELOS,18.7289058,-99.398686
936,22,"TETELA DEL VOLCÁN, MORELOS",17,MORELOS,18.8934217,-98.7291162
937,23,"TLALNEPANTLA, MORELOS",17,MORELOS,19.0084963,-98.9971161
938,24,"TLALTIZAPÁN DE ZAPATA, MORELOS",17,MORELOS,18.7045227,-99.14191731588632
939,25,"TLAQUILTENANGO, MORELOS",17,MORELOS,18.498922450000002,-99.10152846053538
940,26,"TLAYACAPAN, MORELOS",17,MORELOS,18.9435437,-98.97125982688908
941,27,"TOTOLAPAN, MORELOS",17,MORELOS,18.99638405,-98.93154801150524
942,28,"XOCHITEPEC, MORELOS",17,MORELOS,18.765330849999998,-99.2338980708908
943,29,"YAUTEPEC, MORELOS",17,MORELOS,18.86529045,-99.06188083884936
944,30,"YECAPIXTLA, MORELOS",17,MORELOS,18.8815313,-98.8619742
945,31,"ZACATEPEC, MORELOS",17,MORELOS,18.65059575,-99.20307754840212
946,32,"ZACUALPAN DE AMILPAS, MORELOS",17,MORELOS,18.7882257,-98.7680532
947,33,"TEMOAC, MORELOS",17,MORELOS,18.7727885,-98.7766362
948,34,"COATETELCO, MORELOS",17,MORELOS,18.7365535,-99.31709597333858
949,35,"XOXOCOTLA, MORELOS",17,MORELOS,18.677871500000002,-99.25254040158241
950,999,"NO ESPECIFICADO, MORELOS",17,MORELOS,,
951,1,"ACAPONETA, NAYARIT",18,NAYARIT,22.4604948,-105.24857207602048
952,2,"AHUACATLÁN, NAYARIT",18,NAYARIT,21.051249849999998,-104.56146847002329
953,3,"AMATLÁN DE CAÑAS, NAYARIT",18,NAYARIT,20.7992546,-104.39721150867038
954,4,"COMPOSTELA, NAYARIT",18,NAYARIT,21.2375206,-104.8993726
955,5,"HUAJICORI, NAYARIT",18,NAYARIT,22.81082405,-105.203272471014
956,6,"IXTLÁN DEL RÍO, NAYARIT",18,NAYARIT,21.02905655,-104.32773695848007
957,7,"JALA, NAYARIT",18,NAYARIT,21.1031191,-104.4368432
958,8,"XALISCO, NAYARIT",18,NAYARIT,21.4516025,-104.898803
959,9,"DEL NAYAR, NAYARIT",18,NAYARIT,22.056129050000003,-104.59319335811072
960,10,"ROSAMORADA, NAYARIT",18,NAYARIT,22.1505191,-105.25645657469573
961,11,"RUÍZ, NAYARIT",18,NAYARIT,22.0163591,-104.87678813146066
962,12,"SAN BLAS, NAYARIT",18,NAYARIT,21.542936,-105.284895
963,13,"SAN PEDRO LAGUNILLAS, NAYARIT",18,NAYARIT,21.2184995,-104.7526251
964,14,"SANTA MARÍA DEL ORO, NAYARIT",18,NAYARIT,21.34715775,-104.598736866261
965,15,"SANTIAGO IXCUINTLA, NAYARIT",18,NAYARIT,21.959108,-105.55198949609715
966,16,"TECUALA, NAYARIT",18,NAYARIT,22.3978621,-105.457236
967,17,"TEPIC, NAYARIT",18,NAYARIT,21.5119156,-104.8915889
968,18,"TUXPAN, NAYARIT",18,NAYARIT,21.9926223,-105.4195939937585
969,19,"LA YESCA, NAYARIT",18,NAYARIT,21.589336250000002,-104.19520896916137
970,20,"BAHÍA DE BANDERAS, NAYARIT",18,NAYARIT,20.8279022,-105.31807659099358
971,999,"NO ESPECIFICADO, NAYARIT",18,NAYARIT,,
972,1,"ABASOLO, NUEVO LEÓN",19,NUEVO LEÓN,25.939522150000002,-100.41110716858827
973,2,"AGUALEGUAS, NUEVO LEÓN",19,NUEVO LEÓN,26.3126185,-99.5374843
974,3,"LOS ALDAMAS, NUEVO LEÓN",19,NUEVO LEÓN,26.09624975,-99.27634364781528
975,4,"ALLENDE, NUEVO LEÓN",19,NUEVO LEÓN,25.29883425,-100.04520159024096
976,5,"ANÁHUAC, NUEVO LEÓN",19,NUEVO LEÓN,27.32279865,-100.06631840988797
977,6,"APODACA, NUEVO LEÓN",19,NUEVO LEÓN,25.7816542,-100.1887501
978,7,"ARAMBERRI, NUEVO LEÓN",19,NUEVO LEÓN,24.221725550000002,-99.92413452069506
979,8,"BUSTAMANTE, NUEVO LEÓN",19,NUEVO LEÓN,26.57133255,-100.57005090960021
980,9,"CADEREYTA JIMÉNEZ, NUEVO LEÓN",19,NUEVO LEÓN,25.517336999999998,-99.87117351720661
981,10,"EL CARMEN, NUEVO LEÓN",19,NUEVO LEÓN,25.9368419,-100.3613419
982,11,"CERRALVO, NUEVO LEÓN",19,NUEVO LEÓN,26.0604924,-99.7571574468061
983,12,"CIÉNEGA DE FLORES, NUEVO LEÓN",19,NUEVO LEÓN,25.956169,-100.1662028
984,13,"CHINA, NUEVO LEÓN",19,NUEVO LEÓN,25.491579899999998,-98.98111150455688
985,14,"DOCTOR ARROYO, NUEVO LEÓN",19,NUEVO LEÓN,23.80420455,-100.22566349807495
986,15,"DOCTOR COSS, NUEVO LEÓN",19,NUEVO LEÓN,25.9244876,-99.1839247
987,16,"DOCTOR GONZÁLEZ, NUEVO LEÓN",19,NUEVO LEÓN,25.8447798,-99.81878036828759
988,17,"GALEANA, NUEVO LEÓN",19,NUEVO LEÓN,24.758306,-100.38135131017378
989,18,"GARCÍA, NUEVO LEÓN",19,NUEVO LEÓN,25.8054661,-100.63964675280096
990,19,"SAN PEDRO GARZA GARCÍA, NUEVO LEÓN",19,NUEVO LEÓN,25.6651753,-100.4018251
991,20,"GENERAL BRAVO, NUEVO LEÓN",19,NUEVO LEÓN,25.82439655,-98.88351747852514
992,21,"GENERAL ESCOBEDO, NUEVO LEÓN",19,NUEVO LEÓN,25.808517,-100.3224334
993,22,"GENERAL TERÁN, NUEVO LEÓN",19,NUEVO LEÓN,25.27065815,-99.40898711983762
994,23,"GENERAL TREVIÑO, NUEVO LEÓN",19,NUEVO LEÓN,26.2140119,-99.47228185995021
995,24,"GENERAL ZARAGOZA, NUEVO LEÓN",19,NUEVO LEÓN,23.8802692,-99.7402543685723
996,25,"GENERAL ZUAZUA, NUEVO LEÓN",19,NUEVO LEÓN,25.8953873,-100.1078021
997,26,"GUADALUPE, NUEVO LEÓN",19,NUEVO LEÓN,25.6751114,-100.2151753
998,27,"LOS HERRERAS, NUEVO LEÓN",19,NUEVO LEÓN,25.908006,-99.4051748
999,28,"HIGUERAS, NUEVO LEÓN",19,NUEVO LEÓN,26.035517300000002,-100.00738825697039
1000,29,"HUALAHUISES, NUEVO LEÓN",19,NUEVO LEÓN,24.8838044,-99.6739794
1001,30,"ITURBIDE, NUEVO LEÓN",19,NUEVO LEÓN,24.641729849999997,-99.84796066222525
1002,31,"JUÁREZ, NUEVO LEÓN",19,NUEVO LEÓN,25.6076075,-100.15679410935074
1003,32,"LAMPAZOS DE NARANJO, NUEVO LEÓN",19,NUEVO LEÓN,27.0259558,-100.5056176
1004,33,"LINARES, NUEVO LEÓN",19,NUEVO LEÓN,24.85300565,-99.41034185361012
1005,34,"MARÍN, NUEVO LEÓN",19,NUEVO LEÓN,25.8861426,-100.0233150178297
1006,35,"MELCHOR OCAMPO, NUEVO LEÓN",19,NUEVO LEÓN,26.044443,-99.49383632649023
1007,36,"MIER Y NORIEGA, NUEVO LEÓN",19,NUEVO LEÓN,23.40224315,-100.13893553169916
1008,37,"MINA, NUEVO LEÓN",19,NUEVO LEÓN,26.0025145,-100.5300485
1009,38,"MONTEMORELOS, NUEVO LEÓN",19,NUEVO LEÓN,25.1886604,-99.8293539
1010,39,"MONTERREY, NUEVO LEÓN",19,NUEVO LEÓN,25.6802019,-100.315258
1011,40,"PARÁS, NUEVO LEÓN",19,NUEVO LEÓN,26.62525485,-99.58656132199681
1012,41,"PESQUERÍA, NUEVO LEÓN",19,NUEVO LEÓN,25.74694875,-100.00446843450533
1013,42,"LOS RAMONES, NUEVO LEÓN",19,NUEVO LEÓN,25.6544381,-99.59743430467518
1014,43,"RAYONES, NUEVO LEÓN",19,NUEVO LEÓN,25.075242,-100.14397957779073
1015,44,"SABINAS HIDALGO, NUEVO LEÓN",19,NUEVO LEÓN,26.5037457,-100.1792993
1016,45,"SALINAS VICTORIA, NUEVO LEÓN",19,NUEVO LEÓN,26.1216805,-100.3270876995874
1017,46,"SAN NICOLÁS DE LOS GARZA, NUEVO LEÓN",19,NUEVO LEÓN,25.7558021,-100.289648
1018,47,"HIDALGO, NUEVO LEÓN",19,NUEVO LEÓN,26.00447825,-100.42672373958641
1019,48,"SANTA CATARINA, NUEVO LEÓN",19,NUEVO LEÓN,25.6745052,-100.4616371
1020,49,"SANTIAGO, NUEVO LEÓN",19,NUEVO LEÓN,25.4243595,-100.1513376
1021,50,"VALLECILLO, NUEVO LEÓN",19,NUEVO LEÓN,26.64076545,-99.90778697205195
1022,51,"VILLALDAMA, NUEVO LEÓN",19,NUEVO LEÓN,26.470747,-100.37070637325597
1023,999,"NO ESPECIFICADO, NUEVO LEÓN",19,NUEVO LEÓN,,
1024,1,"ABEJONES, OAXACA",20,OAXACA,17.489308700000002,-96.61987818014727
1025,2,"ACATLÁN DE PÉREZ FIGUEROA, OAXACA",20,OAXACA,18.4511878,-96.55313617062652
1026,3,"ASUNCIÓN CACALOTEPEC, OAXACA",20,OAXACA,17.03831885,-95.92852780779907
1027,4,"ASUNCIÓN CUYOTEPEJI, OAXACA",20,OAXACA,17.930278,-97.673333
1028,5,"ASUNCIÓN IXTALTEPEC, OAXACA",20,OAXACA,16.64421025,-94.9286350004164
1029,6,"ASUNCIÓN NOCHIXTLÁN, OAXACA",20,OAXACA,17.457222,-97.225
1030,7,"ASUNCIÓN OCOTLÁN, OAXACA",20,OAXACA,16.758889,-96.720833
1031,8,"ASUNCIÓN TLACOLULITA, OAXACA",20,OAXACA,16.2992875,-95.7265379
1032,9,"AYOTZINTEPEC, OAXACA",20,OAXACA,17.673611,-96.127778
1033,10,"EL BARRIO DE LA SOLEDAD, OAXACA",20,OAXACA,16.8017326,-95.05366846242913
1034,11,"CALIHUALÁ, OAXACA",20,OAXACA,17.530556,-98.278333
1035,12,"CANDELARIA LOXICHA, OAXACA",20,OAXACA,15.925556,-96.491667
1036,13,"CIÉNEGA DE ZIMATLÁN, OAXACA",20,OAXACA,16.896944,-96.766667
1037,14,"CIUDAD IXTEPEC, OAXACA",20,OAXACA,16.5564139,-95.0959653
1038,15,"COATECAS ALTAS, OAXACA",20,OAXACA,16.535833,-96.674722
1039,16,"COICOYÁN DE LAS FLORES, OAXACA",20,OAXACA,17.272222,-98.275
1040,17,"LA COMPAÑÍA, OAXACA",20,OAXACA,16.5575,-96.819722
1041,18,"CONCEPCIÓN BUENAVISTA, OAXACA",20,OAXACA,17.8781515,-97.4004708
1042,19,"CONCEPCIÓN PÁPALO, OAXACA",20,OAXACA,17.841667,-96.880556
1043,20,"CONSTANCIA DEL ROSARIO, OAXACA",20,OAXACA,17.038889,-97.940278
1044,21,"COSOLAPA, OAXACA",20,OAXACA,18.5990596,-96.6815183
1045,22,"COSOLTEPEC, OAXACA",20,OAXACA,18.141667,-97.790278
1046,23,"CUILÁPAM DE GUERRERO, OAXACA",20,OAXACA,16.9963386,-96.7797728
1047,24,"CUYAMECALCO VILLA DE ZARAGOZA, OAXACA",20,OAXACA,17.97102805,-96.86629717341677
1048,25,"CHAHUITES, OAXACA",20,OAXACA,16.2885299,-94.1942777
1049,26,"CHALCATONGO DE HIDALGO, OAXACA",20,OAXACA,16.99845605,-97.56963886869377
1050,27,"CHIQUIHUITLÁN DE BENITO JUÁREZ, OAXACA",20,OAXACA,17.994444,-96.744444
1051,28,"HEROICA CIUDAD DE EJUTLA DE CRESPO, OAXACA",20,OAXACA,16.565554,-96.7300282
1052,29,"ELOXOCHITLÁN DE FLORES MAGÓN, OAXACA",20,OAXACA,18.176111,-96.875833
1053,30,"EL ESPINAL, OAXACA",20,OAXACA,16.4609135,-95.05818330487185
1054,31,"TAMAZULÁPAM DEL ESPÍRITU SANTO, OAXACA",20,OAXACA,17.055,-96.065278
1055,32,"FRESNILLO DE TRUJANO, OAXACA",20,OAXACA,17.9075,-98.136111
1056,33,"GUADALUPE ETLA, OAXACA",20,OAXACA,17.170556,-96.810278
1057,34,"GUADALUPE DE RAMÍREZ, OAXACA",20,OAXACA,17.755,-98.164167
1058,35,"GUELATAO DE JUÁREZ, OAXACA",20,OAXACA,17.31406405,-96.49917273766704
1059,36,"GUEVEA DE HUMBOLDT, OAXACA",20,OAXACA,16.852263450000002,-95.37203988563533
1060,37,"MESONES HIDALGO, OAXACA",20,OAXACA,16.915438,-97.9667785
1061,38,"VILLA HIDALGO, OAXACA",20,OAXACA,17.1844246,-96.15459114015445
1062,39,"HEROICA CIUDAD DE HUAJUAPAN DE LEÓN, OAXACA",20,OAXACA,17.808846,-97.7780564
1063,40,"HUAUTEPEC, OAXACA",20,OAXACA,18.101111,-96.796944
1064,41,"HUAUTLA DE JIMÉNEZ, OAXACA",20,OAXACA,18.1474052,-96.80093265095451
1065,42,"IXTLÁN DE JUÁREZ, OAXACA",20,OAXACA,17.47684395,-96.34600356456747
1066,43,"JUCHITÁN DE ZARAGOZA, OAXACA",20,OAXACA,16.413328999999997,-94.9118794582709
1067,44,"LOMA BONITA, OAXACA",20,OAXACA,18.001389500000002,-95.88826526688493
1068,45,"MAGDALENA APASCO, OAXACA",20,OAXACA,17.24931555,-96.80832653975499
1069,46,"MAGDALENA JALTEPEC, OAXACA",20,OAXACA,17.321111,-97.22
1070,47,"SANTA MAGDALENA JICOTLÁN, OAXACA",20,OAXACA,17.803907549999998,-97.4816587667824
1071,48,"MAGDALENA MIXTEPEC, OAXACA",20,OAXACA,16.896389,-96.906944
1072,49,"MAGDALENA OCOTLÁN, OAXACA",20,OAXACA,16.7093835,-96.7122419
1073,50,"MAGDALENA PEÑASCO, OAXACA",20,OAXACA,17.23541895,-97.56414931553985
1074,51,"MAGDALENA TEITIPAC, OAXACA",20,OAXACA,16.9042182,-96.559125
1075,52,"MAGDALENA TEQUISISTLÁN, OAXACA",20,OAXACA,16.366619049999997,-95.63710930420055
1076,53,"MAGDALENA TLACOTEPEC, OAXACA",20,OAXACA,16.503611,-95.202222
1077,54,"MAGDALENA ZAHUATLÁN, OAXACA",20,OAXACA,17.388333,-97.228056
1078,55,"MARISCALA DE JUÁREZ, OAXACA",20,OAXACA,17.860009,-98.1401185
1079,56,"MÁRTIRES DE TACUBAYA, OAXACA",20,OAXACA,16.549751899999997,-98.23808213908904
1080,57,"MATÍAS ROMERO AVENDAÑO, OAXACA",20,OAXACA,17.132452450000002,-94.87857877671998
1081,58,"MAZATLÁN VILLA DE FLORES, OAXACA",20,OAXACA,18.01487755,-96.90708723299721
1082,59,"MIAHUATLÁN DE PORFIRIO DÍAZ, OAXACA",20,OAXACA,16.3610815,-96.5850578538718
1083,60,"MIXISTLÁN DE LA REFORMA, OAXACA",20,OAXACA,17.145833,-96.1125
1084,61,"MONJAS, OAXACA",20,OAXACA,16.3675,-96.636389
1085,62,"NATIVIDAD, OAXACA",20,OAXACA,17.296389,-96.431944
1086,63,"NAZARENO ETLA, OAXACA",20,OAXACA,17.181658749999997,-96.82864313175193
1087,64,"NEJAPA DE MADERO, OAXACA",20,OAXACA,16.607778,-95.978333
1088,65,"IXPANTEPEC NIEVES, OAXACA",20,OAXACA,17.505556,-98.044722
1089,66,"SANTIAGO NILTEPEC, OAXACA",20,OAXACA,16.5614134,-94.6131085
1090,67,"OAXACA DE JUÁREZ, OAXACA",20,OAXACA,17.0604663,-96.7253575
1091,68,"OCOTLÁN DE MORELOS, OAXACA",20,OAXACA,16.78469895,-96.66817645573386
1092,69,"LA PE, OAXACA",20,OAXACA,16.6297657,-96.7990999
1093,70,"PINOTEPA DE DON LUIS, OAXACA",20,OAXACA,16.4025937,-97.96084362385042
1094,71,"PLUMA HIDALGO, OAXACA",20,OAXACA,15.9264421,-96.4184857
1095,72,"SAN JOSÉ DEL PROGRESO, OAXACA",20,OAXACA,16.684722,-96.685556
1096,73,"PUTLA VILLA DE GUERRERO, OAXACA",20,OAXACA,17.026404,-97.9282319
1097,74,"SANTA CATARINA QUIOQUITANI, OAXACA",20,OAXACA,16.314722,-96.284444
1098,75,"REFORMA DE PINEDA, OAXACA",20,OAXACA,16.398333,-94.458056
1099,76,"LA REFORMA, OAXACA",20,OAXACA,16.6225,-97.843889
1100,77,"REYES ETLA, OAXACA",20,OAXACA,17.2095476,-96.82403909898663
1101,78,"ROJAS DE CUAUHTÉMOC, OAXACA",20,OAXACA,17.0059058,-96.6189844
1102,79,"SALINA CRUZ, OAXACA",20,OAXACA,16.1825,-95.195833
1103,80,"SAN AGUSTÍN AMATENGO, OAXACA",20,OAXACA,16.510148,-96.7888835
1104,81,"SAN AGUSTÍN ATENANGO, OAXACA",20,OAXACA,17.610278,-98.015
1105,82,"SAN AGUSTÍN CHAYUCO, OAXACA",20,OAXACA,16.401389,-97.806944
1106,83,"SAN AGUSTÍN DE LAS JUNTAS, OAXACA",20,OAXACA,17.005436,-96.7092291
1107,84,"SAN AGUSTÍN ETLA, OAXACA",20,OAXACA,17.20400325,-96.71808174482183
1108,85,"SAN AGUSTÍN LOXICHA, OAXACA",20,OAXACA,15.9683813,-96.6120086270281
1109,86,"SAN AGUSTÍN TLACOTEPEC, OAXACA",20,OAXACA,17.20071455,-97.52040235505464
1110,87,"SAN AGUSTÍN YATARENI, OAXACA",20,OAXACA,17.080556,-96.668056
1111,88,"SAN ANDRÉS CABECERA NUEVA, OAXACA",20,OAXACA,16.825397350000003,-97.79507465860202
1112,89,"SAN ANDRÉS DINICUITI, OAXACA",20,OAXACA,17.6884812,-97.7270258
1113,90,"SAN ANDRÉS HUAXPALTEPEC, OAXACA",20,OAXACA,16.3411829,-97.93462519426677
1114,91,"SAN ANDRÉS HUAYÁPAM, OAXACA",20,OAXACA,17.1314767,-96.66661455852775
1115,92,"SAN ANDRÉS IXTLAHUACA, OAXACA",20,OAXACA,17.070833,-96.825
1116,93,"SAN ANDRÉS LAGUNAS, OAXACA",20,OAXACA,17.573611,-97.522778
1117,94,"SAN ANDRÉS NUXIÑO, OAXACA",20,OAXACA,17.22875315,-97.0698313045024
1118,95,"SAN ANDRÉS PAXTLÁN, OAXACA",20,OAXACA,16.215278,-96.506944
1119,96,"SAN ANDRÉS SINAXTLA, OAXACA",20,OAXACA,17.4667817,-97.2810067
1120,97,"SAN ANDRÉS SOLAGA, OAXACA",20,OAXACA,17.27450535,-96.22059996027981
1121,98,"SAN ANDRÉS TEOTILÁLPAM, OAXACA",20,OAXACA,17.954167,-96.655556
1122,99,"SAN ANDRÉS TEPETLAPA, OAXACA",20,OAXACA,17.6655837,-98.3937582
1123,100,"SAN ANDRÉS YAÁ, OAXACA",20,OAXACA,17.291667,-96.153056
1124,101,"SAN ANDRÉS ZABACHE, OAXACA",20,OAXACA,16.599167,-96.858889
1125,102,"SAN ANDRÉS ZAUTLA, OAXACA",20,OAXACA,17.1862486,-96.8635906
1126,103,"SAN ANTONINO CASTILLO VELASCO, OAXACA",20,OAXACA,16.81614965,-96.6951519177637
1127,104,"SAN ANTONINO EL ALTO, OAXACA",20,OAXACA,16.814722,-97.028889
1128,105,"SAN ANTONINO MONTE VERDE, OAXACA",20,OAXACA,17.5327391,-97.7208244
1129,106,"SAN ANTONIO ACUTLA, OAXACA",20,OAXACA,17.7453788,-97.49957613995451
1130,107,"SAN ANTONIO DE LA CAL, OAXACA",20,OAXACA,17.028333,-96.700556
1131,108,"SAN ANTONIO HUITEPEC, OAXACA",20,OAXACA,16.92197305,-97.14836802790035
1132,109,"SAN ANTONIO NANAHUATÍPAM, OAXACA",20,OAXACA,18.1348258,-97.1236539
1133,110,"SAN ANTONIO SINICAHUA, OAXACA",20,OAXACA,17.150724099999998,-97.57538493430928
1134,111,"SAN ANTONIO TEPETLAPA, OAXACA",20,OAXACA,16.541452,-98.0658175
1135,112,"SAN BALTAZAR CHICHICÁPAM, OAXACA",20,OAXACA,16.761111,-96.489444
1136,113,"SAN BALTAZAR LOXICHA, OAXACA",20,OAXACA,16.071944,-96.790278
1137,114,"SAN BALTAZAR YATZACHI EL BAJO, OAXACA",20,OAXACA,17.2249819,-96.21256385485596
1138,115,"SAN BARTOLO COYOTEPEC, OAXACA",20,OAXACA,16.948863099999997,-96.69319485505585
1139,116,"SAN BARTOLOMÉ AYAUTLA, OAXACA",20,OAXACA,18.0323082,-96.671007
1140,117,"SAN BARTOLOMÉ LOXICHA, OAXACA",20,OAXACA,15.968889,-96.708333
1141,118,"SAN BARTOLOMÉ QUIALANA, OAXACA",20,OAXACA,16.900556,-96.500833
1142,119,"SAN BARTOLOMÉ YUCUAÑE, OAXACA",20,OAXACA,17.239413,-97.4486823
1143,120,"SAN BARTOLOMÉ ZOOGOCHO, OAXACA",20,OAXACA,17.245690250000003,-96.24587708411286
1144,121,"SAN BARTOLO SOYALTEPEC, OAXACA",20,OAXACA,17.57706925,-97.31194366093106
1145,122,"SAN BARTOLO YAUTEPEC, OAXACA",20,OAXACA,16.428333,-95.973611
1146,123,"SAN BERNARDO MIXTEPEC, OAXACA",20,OAXACA,16.824722,-96.898889
1147,124,"SAN BLAS ATEMPA, OAXACA",20,OAXACA,16.3261518,-95.2230634
1148,125,"SAN CARLOS YAUTEPEC, OAXACA",20,OAXACA,16.42229895,-96.09064826302105
1149,126,"SAN CRISTÓBAL AMATLÁN, OAXACA",20,OAXACA,16.3187851,-96.4088179
